hostname,name,descriptivename,description,path,md5,arguments,type,servicedll,pathsignatureexists,pathsignatureverified,pathsignaturedescription,pathcertificatesubject,pathcertificateissuer
SB0008WMC,BFE,Base Filtering Engine,The Base Filtering Engine (BFE) is a service that manages firewall and Internet Protocol security (IPsec) policies and implements user mode filtering. Stopping or disabling the BFE service will significantly reduce the security of the system. It will also result in unpredictable behavior in IPsec management and firewall applications.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\BFE.DLL,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,s3cap,s3cap,,C:\Windows\System32\drivers\vms3cap.sys,1ab87d59777694fa5fccdedbf39888d9,\SystemRoot\system32\drivers\vms3cap.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,RasAuto,Remote Access Auto Connection Manager,Creates a connection to a remote network whenever a program references a remote DNS or NetBIOS name or address.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\System32\svchost.exe -k netsvcs,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\rasauto.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,Power,Power,Manages power policy and power policy notification delivery.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\system32\svchost.exe -k DcomLaunch,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\umpo.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,PptpMiniport,WAN Miniport (PPTP),WAN Miniport (PPTP),C:\Windows\System32\drivers\raspptp.sys,b80d0df580f54feac6cd891e3fe86cf7,system32\DRIVERS\raspptp.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,sffdisk,SFF Storage Class Driver,,C:\Windows\System32\drivers\sffdisk.sys,291194679e73f7ffac147aaf703cc9a8,\SystemRoot\system32\drivers\sffdisk.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,RemoteRegistry,Remote Registry,Enables remote users to modify registry settings on this computer. If this service is stopped  the registry can be modified only by users on this computer. If this service is disabled  any services that explicitly depend on it will fail to start.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\system32\svchost.exe -k regsvc,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\regsvc.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,iScsiPrt,iScsiPort Driver,,C:\Windows\System32\drivers\msiscsi.sys,8dd0e05a549e5c167d6a76c4a800519d,\SystemRoot\system32\drivers\msiscsi.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,WacomPen,Wacom Serial Pen HID Driver,,C:\Windows\System32\drivers\wacompen.sys,bae8337ff6d062b68f75026696d988a6,\SystemRoot\system32\drivers\wacompen.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,NanoServiceMain,Panda Protection Service,Panda Protection Service,C:\Program Files (x86)\Panda Security\Panda Security Protection\PSANHost.exe,41a4a8f1006db5091224d440365e018b,C:\Program Files (x86)\Panda Security\Panda Security Protection\PSANHost.exe,SERVICE_WIN32_OWN_PROCESS,,true,true,The file is signed and the signature was verified.,Panda Security S.L.,DigiCert Assured ID Code Signing CA-1
SB0008WMC,Processor,Processor Driver,,C:\Windows\System32\drivers\processr.sys,689a966496eda37391dcbde3c2d2a137,\SystemRoot\system32\drivers\processr.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,TDTCP,TDTCP,,C:\Windows\System32\drivers\tdtcp.sys,5fc945443e80ca61e92e38ed8b8b8340,system32\drivers\tdtcp.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,LSI_SCSI,LSI_SCSI,,C:\Windows\System32\drivers\lsi_scsi.sys,f5602a8cead9bb6b5f39835c67fcc9bd,\SystemRoot\system32\drivers\lsi_scsi.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,WMPNetworkSvc,Windows Media Player Network Sharing Service,Shares Windows Media Player libraries to other networked players and media devices using Universal Plug and Play,C:\Program Files\Windows Media Player\wmpnetwk.exe,deea1c56fd372fd7f548dfb45818629e,C:\Program Files\Windows Media Player\wmpnetwk.exe,SERVICE_WIN32_OWN_PROCESS,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,clr_optimization_v2.0.50727_32,Microsoft .NET Framework NGEN v2.0.50727_X86,Microsoft .NET Framework NGEN,C:\Windows\Microsoft.NET\Framework\v2.0.50727\mscorsvw.exe,c54334f3b7808bed3f1604a0d0c53be5,C:\Windows\Microsoft.NET\Framework\v2.0.50727\mscorsvw.exe,SERVICE_WIN32_OWN_PROCESS,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,tssecsrv,Remote Desktop Services Security Filter Driver,Remote Desktop Services Security Filter Driver,C:\Windows\System32\drivers\tssecsrv.sys,69565c65daa312db85806865b588ece7,System32\DRIVERS\tssecsrv.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,AFD,Ancillary Function Driver for Winsock,Ancillary Function Driver for Winsock,C:\Windows\System32\drivers\afd.sys,6874d9ddbbf15e8ecf6d47ff9209cb0a,\SystemRoot\system32\drivers\afd.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,clr_optimization_v4.0.30319_32,Microsoft .NET Framework NGEN v4.0.30319_X86,Microsoft .NET Framework NGEN,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,7bb5b42757dce2e0bfb62fd4f7b4adec,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,SERVICE_WIN32_OWN_PROCESS,,true,true,The file is signed and the signature was verified.,Microsoft Corporation,Microsoft Code Signing PCA
SB0008WMC,DcomLaunch,DCOM Server Process Launcher,The DCOMLAUNCH service launches COM and DCOM servers in response to object activation requests. If this service is stopped or disabled  programs using COM or DCOM will not function properly. It is strongly recommended that you have the DCOMLAUNCH service running.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\system32\svchost.exe -k DcomLaunch,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\rpcss.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,LSI_SAS2,LSI_SAS2,,C:\Windows\System32\drivers\lsi_sas2.sys,ca4d52dd7c120f10a5f0abea102bd2f5,\SystemRoot\system32\drivers\lsi_sas2.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,UxSms,Desktop Window Manager Session Manager,Provides Desktop Window Manager startup and maintenance services,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\uxsms.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,vhdmp,vhdmp,,C:\Windows\System32\drivers\vhdmp.sys,5dc122b9ef952b89a529129ec390cecb,\SystemRoot\system32\drivers\vhdmp.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,AppIDSvc,Application Identity,Determines and verifies the identity of an application. Disabling this service will prevent AppLocker from being enforced.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\appidsvc.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,wuauserv,Windows Update,Enables the detection  download  and installation of updates for Windows and other programs. If this service is disabled  users of this computer will not be able to use Windows Update or its automatic updating feature  and programs will not be able to use the Windows Update Agent (WUA) API.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\system32\svchost.exe -k netsvcs,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\wuaueng.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,VGPU,VGPU,,C:\Windows\System32\drivers\rdvgkmd.sys,f5cc45e473964d680a6eeff1d104683c,System32\drivers\rdvgkmd.sys,SERVICE_KERNEL_DRIVER,,,,,,
SB0008WMC,pciide,pciide,,C:\Windows\System32\drivers\pciide.sys,9c4abfdb30b347b042db699e7653a2cf,\SystemRoot\system32\drivers\pciide.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,Wecsvc,Windows Event Collector,This service manages persistent subscriptions to events from remote sources that support WS-Management protocol. This includes Windows Vista event logs  hardware and IPMI-enabled event sources. The service stores forwarded events in a local Event Log. If this service is stopped or disabled event subscriptions cannot be created and forwarded events cannot be accepted.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\system32\svchost.exe -k NetworkService,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\wecsvc.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,WdiSystemHost,Diagnostic System Host,The Diagnostic System Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local System context.  If this service is stopped  any diagnostics that depend on it will no longer function.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\wdi.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,hcw85cir,Hauppauge Consumer Infrared Receiver,,C:\Windows\System32\drivers\hcw85cir.sys,0d3772ba46b666d60c2b3d6a4416ad51,\SystemRoot\system32\drivers\hcw85cir.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,WinRM,Windows Remote Management (WS-Management),Windows Remote Management (WinRM) service implements the WS-Management protocol for remote management. WS-Management is a standard web services protocol used for remote software and hardware management. The WinRM service listens on the network for WS-Management requests and processes them. The WinRM Service needs to be configured with a listener using winrm.cmd command line tool or through Group Policy in order for it to listen over the network. The WinRM service provides access to WMI data and enables event collection. Event collection and subscription to events require that the service is running. WinRM messages use HTTP and HTTPS as transports. The WinRM service does not depend on IIS but is preconfigured to share a port with IIS on the same machine.  The WinRM service reserves the /wsman URL prefix. To prevent conflicts with IIS  administrators should ensure that any websites hosted on IIS do not use the /wsman URL prefix.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\System32\svchost.exe -k NetworkService,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\WsmSvc.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,wscsvc,Security Center,The WSCSVC (Windows Security Center) service monitors and reports security health settings on the computer.  The health settings include firewall (on/off)  antivirus (on/off/out of date)  antispyware (on/off/out of date)  Windows Update (automatically/manually download and install updates)  User Account Control (on/off)  and Internet settings (recommended/not recommended). The service provides COM APIs for independent software vendors to register and record the state of their products to the Security Center service.  The Action Center (AC) UI uses the service to provide systray alerts and a graphical view of the security health states in the AC control panel.  Network Access Protection (NAP) uses the service to report the security health states of clients to the NAP Network Policy Server to make network quarantine decisions.  The service also has a public API that allows external consumers to programmatically retrieve the aggregated security health state of the system.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\wscsvc.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,AppHostSvc,Application Host Helper Service,Provides administrative services for IIS  for example configuration history and Application Pool account mapping. If this service is stopped  configuration history and locking down files or directories with Application Pool specific Access Control Entries will not work.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\WINDOWS\system32\svchost.exe -k apphost,SERVICE_WIN32_OWN_PROCESS SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\inetsrv\apphostsvc.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
SB0008WMC,atapi,IDE Channel,,C:\Windows\System32\drivers\atapi.sys,08941fc95fb0addafeb2166f99c99ac0,\SystemRoot\system32\drivers\atapi.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,VBoxService,VirtualBox Guest Additions Service,Manages VM runtime information  time synchronization  remote sysprep execution and miscellaneous utilities for guest operating systems.,C:\Windows\System32\VBoxService.exe,9d1b488a46b922ab261b391bcf1e3562,C:\Windows\System32\VBoxService.exe,SERVICE_WIN32_OWN_PROCESS,,true,true,The file is signed and the signature was verified.,Oracle Corporation,VeriSign Class 3 Code Signing 2010 CA
SB0008WMC,intelppm,Intel Processor Driver,,C:\Windows\System32\drivers\intelppm.sys,3bc6351fbc73c4c21df01c4c5e7f0339,system32\DRIVERS\intelppm.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,WudfPf,User Mode Driver Frameworks Platform Driver,,C:\Windows\System32\drivers\WUDFPf.sys,ef6677619d4d9f0d257126ac3d78cbb4,system32\drivers\WudfPf.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,Disk,Disk Driver,,C:\Windows\System32\drivers\disk.sys,fcdbf0571df2aad833b95c769c67d7cc,\SystemRoot\system32\drivers\disk.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,USBSTOR,USB Mass Storage Driver,,C:\Windows\System32\drivers\USBSTOR.SYS,10a3f1a12c1a8665ee01173d169ab12b,\SystemRoot\system32\drivers\USBSTOR.SYS,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,RdpVideoMiniport,Remote Desktop Video Miniport Driver,,C:\Windows\System32\drivers\rdpvideominiport.sys,22c65fbf71bceea6f99d126605f640ed,System32\drivers\rdpvideominiport.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,megasas,megasas,,C:\Windows\System32\drivers\megasas.sys,4a327d4c5eaeeb89eae9c9b78173ddf4,\SystemRoot\system32\drivers\megasas.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,fdc,Floppy Disk Controller Driver,,C:\Windows\System32\drivers\fdc.sys,4e889df0f9441f225e655788334106e0,\SystemRoot\system32\drivers\fdc.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,IPNAT,IP Network Address Translator,,C:\Windows\System32\drivers\ipnat.sys,270119bb32309ee7055004763a0f352f,System32\drivers\ipnat.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,WinHttpAutoProxySvc,WinHTTP Web Proxy Auto-Discovery Service,WinHTTP implements the client HTTP stack and provides developers with a Win32 API and COM Automation component for sending HTTP requests and receiving responses. In addition  WinHTTP provides support for auto-discovering a proxy configuration via its implementation of the Web Proxy Auto-Discovery (WPAD) protocol.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\system32\svchost.exe -k LocalService,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\winhttp.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,wercplsupport,Problem Reports and Solutions Control Panel Support,This service provides support for viewing  sending and deletion of system-level problem reports for the Problem Reports and Solutions control panel.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\System32\svchost.exe -k netsvcs,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\wercplsupport.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,storvsc,storvsc,,C:\Windows\System32\drivers\storvsc.sys,ed5498b3bc9a4604b466efba27d37df7,\SystemRoot\system32\drivers\storvsc.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,TrustedInstaller,Windows Modules Installer,Enables installation  modification  and removal of Windows updates and optional components. If this service is disabled  install or uninstall of Windows updates might fail for this computer.,C:\Windows\servicing\TrustedInstaller.exe,59d77fafac8157849cb461227dc1ca0c,C:\Windows\servicing\TrustedInstaller.exe,SERVICE_WIN32_OWN_PROCESS,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,PNRPAutoReg,PNRP Machine Name Publication Service,This service publishes a machine name using the Peer Name Resolution Protocol.  Configuration is managed via the netsh context 'p2p pnrp peer' ,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\System32\svchost.exe -k LocalServicePeerNet,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\pnrpauto.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,ehRecvr,Windows Media Center Receiver Service,Windows Media Center Service for TV and FM broadcast reception,C:\Windows\ehome\ehrecvr.exe,346da17e726b96f20115d0342dc6ccd9,C:\Windows\ehome\ehRecvr.exe,SERVICE_WIN32_OWN_PROCESS,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,KeyIso,CNG Key Isolation,The CNG key isolation service is hosted in the LSA process. The service provides key process isolation to private keys and associated cryptographic operations as required by the Common Criteria. The service stores and uses long-lived keys in a secure process complying with Common Criteria requirements.,C:\Windows\System32\lsass.exe,d2936183e1e7fec957555e478b012857,C:\Windows\system32\lsass.exe,SERVICE_WIN32_SHARE_PROCESS,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,p2pimsvc,Peer Networking Identity Manager,Provides identity services for the Peer Name Resolution Protocol (PNRP) and Peer-to-Peer Grouping services.  If disabled  the Peer Name Resolution Protocol (PNRP) and Peer-to-Peer Grouping services may not function  and some applications  such as HomeGroup and Remote Assistance  may not function correctly.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\System32\svchost.exe -k LocalServicePeerNet,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\pnrpsvc.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,TsUsbFlt,TsUsbFlt,Remote Desktop USB Hub Class Filter Driver,C:\Windows\System32\drivers\TsUsbFlt.sys,22c8c5ec6467d2b99aca97e501f36b05,system32\drivers\tsusbflt.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,Wanarpv6,Remote Access IPv6 ARP Driver,Remote Access IPv6 ARP Driver,C:\Windows\System32\drivers\wanarp.sys,d346c165f4beccaba00966bf463b30f6,system32\DRIVERS\wanarp.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,HidIr,Microsoft Infrared HID Driver,,C:\Windows\System32\drivers\hidir.sys,06267ff303fd01173cc97694704850eb,\SystemRoot\system32\drivers\hidir.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,EventSystem,COM+ Event System,Supports System Event Notification Service (SENS)  which provides automatic distribution of events to subscribing Component Object Model (COM) components. If the service is stopped  SENS will close and will not be able to provide logon and logoff notifications. If this service is disabled  any services that explicitly depend on it will fail to start.,C:\Windows\System32\svchost.exe,eb1ea7109e399001ea6711a9c91058d9,C:\Windows\system32\svchost.exe -k LocalService,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\es.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,Rasl2tp,WAN Miniport (L2TP),WAN Miniport (L2TP),C:\Windows\System32\drivers\rasl2tp.sys,488ec89a1de0041bdd9525c4e5625ccb,system32\DRIVERS\rasl2tp.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,ksthunk,Kernel Streaming Thunks,,C:\Windows\System32\drivers\ksthunk.sys,85d9240f9137606757d72ae39e16c14b,\SystemRoot\system32\drivers\ksthunk.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,MTConfig,Microsoft Input Configuration Driver,,C:\Windows\System32\drivers\MTConfig.sys,c10ef22055a5d9e2a2d83e2833989ff5,\SystemRoot\system32\drivers\MTConfig.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SB0008WMC,FileInfo,File Information FS MiniFilter,Collects information about files in memory to be consumed by other system services.,C:\Windows\System32\drivers\fileinfo.sys,f8a7265af0915bb220459499e3469ee5,\SystemRoot\system32\drivers\fileinfo.sys,SERVICE_FILE_SYSTEM_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
